user_id,episode,similarity_level,Trust_the_agent,feedback_score,prev_agent,update_agent,prev_agent_last_score,update_agent_last_score,prev_agent_mean_score,update_agent_mean_score,choice,good_choice,good_choice_last,choice_time,examples_shown,board_index,improved_from_base,improved_from_base_last,improved_from_prev_last,improved_from_prev_mean,final_agent,final_agent_score
5d88db42c1d06e001a1fdcab,2,0,0,,AllColorsLH_0617,NoRedLH3_0612,7.8,8.7,4.42,4.62,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,True,True,OnlyBlueLH_0706,11.8
5d88db42c1d06e001a1fdcab,3,0,0,,NoRedLH3_0612,NoRedLH2_0618,6.5,6.4,4.62,3.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,False,False,OnlyBlueLH_0706,11.8
5d88db42c1d06e001a1fdcab,4,0,0,,NoRedLH2_0618,OnlyBlueLH_0706,6.1,0.8,3.98,4.13,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,False,True,OnlyBlueLH_0706,11.8
5d88db42c1d06e001a1fdcab,5,0,0,,OnlyBlueLH_0706,OnlyBlueLH_0706,1.6,5.0,4.13,5.25,1.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,True,True,OnlyBlueLH_0706,11.8
5a73899f9cdd1800017786f0,1,2,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,2.7,7.8,3.26,4.42,1.0,1.0,1.0,26.0,1.0,9.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5a73899f9cdd1800017786f0,2,2,0,8.0,AllColorsLH_0617,OnlyBlueLH_0706,2.1,7.7,4.42,4.13,1.0,0.0,1.0,24.0,1.0,10.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
5a73899f9cdd1800017786f0,3,2,0,10.0,OnlyBlueLH_0706,OnlyBlueLL_0625,4.1,4.3,4.13,2.45,1.0,0.0,1.0,23.0,1.0,18.0,-1.0,-1.0,True,False,NoRedLH3_0612,13.1
5a73899f9cdd1800017786f0,4,2,0,11.0,OnlyBlueLL_0625,NoRedLL_G_0617,-2.5,-7.0,2.45,4.62,1.0,1.0,0.0,40.0,4.0,14.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
5a73899f9cdd1800017786f0,5,2,0,11.0,NoRedLL_G_0617,NoRedLH3_0612,8.6,9.8,4.62,4.62,1.0,1.0,1.0,22.0,4.0,8.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
67be05692b18b631ece5fd2e,1,4,0,4.0,AllColorsLL1_0526,OnlyBlueLL_0625,2.3,4.1,3.26,2.45,0.0,1.0,0.0,12.0,1.0,15.0,-1.0,1.0,True,False,AllColorsLL2_0604,5.0
67be05692b18b631ece5fd2e,4,4,0,5.0,AllColorsLL1_0526,AllColorsLL2_0604,2.1,2.1,3.26,2.34,1.0,0.0,1.0,18.0,1.0,8.0,-1.0,0.0,True,False,AllColorsLL2_0604,5.0
5a9dd20b4eecca0001dd9f1d,1,2,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,2.3,2.1,3.26,4.42,0.0,0.0,1.0,95.0,1.0,10.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
5a9dd20b4eecca0001dd9f1d,2,2,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,8.9,10.2,3.26,4.42,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5a9dd20b4eecca0001dd9f1d,3,2,1,5.0,AllColorsLH_0617,NoRedLH3_0612,8.9,9.8,4.42,4.62,0.0,0.0,0.0,63.0,1.0,8.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5a9dd20b4eecca0001dd9f1d,4,2,1,6.0,AllColorsLH_0617,NoRedLH3_0612,1.6,-4.0,4.42,4.62,1.0,1.0,0.0,31.0,1.0,14.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
5a9dd20b4eecca0001dd9f1d,5,2,1,8.0,NoRedLH3_0612,AllColorsLH_0617,7.8,7.8,4.62,4.42,0.0,1.0,1.0,16.0,1.0,9.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
6369700320bc7dd22e733009,1,3,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,1.8,5.9,3.26,4.42,1.0,1.0,1.0,25.0,1.0,15.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
6369700320bc7dd22e733009,2,3,1,2.0,AllColorsLH_0617,AllColorsLL1_0526,7.8,2.7,4.42,3.26,0.0,1.0,1.0,21.0,4.0,4.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
6369700320bc7dd22e733009,3,3,1,3.0,AllColorsLH_0617,NoRedLH3_0612,8.5,4.4,4.42,4.62,1.0,1.0,0.0,18.0,1.0,12.0,1.0,1.0,False,True,AllColorsLH_0617,13.3
6369700320bc7dd22e733009,4,3,1,3.0,NoRedLH3_0612,AllColorsLH_0617,7.8,6.5,4.62,4.42,1.0,0.0,0.0,32.0,1.0,3.0,1.0,1.0,False,False,AllColorsLH_0617,13.3
6369700320bc7dd22e733009,5,3,1,5.0,AllColorsLH_0617,NoRedLH3_0612,10.2,11.7,4.42,4.62,0.0,0.0,0.0,44.0,1.0,12.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
67c1330b2901cfc01e410de0,1,1,0,0.0,AllColorsLL1_0526,OnlyBlueLL_0625,7.1,4.6,3.26,2.45,0.0,1.0,1.0,91.0,1.0,2.0,-1.0,-1.0,False,False,AllColorsLH_0617,13.3
67c1330b2901cfc01e410de0,2,1,0,1.0,AllColorsLL1_0526,AllColorsLL2_0604,-8.9,-6.0,3.26,2.34,1.0,0.0,1.0,45.0,1.0,14.0,-1.0,1.0,True,False,AllColorsLH_0617,13.3
67c1330b2901cfc01e410de0,3,1,0,2.0,AllColorsLL2_0604,AllColorsLH_0617,3.2,3.4,2.34,4.42,1.0,1.0,1.0,62.0,1.0,7.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
57d5ab3a722df500017f3622,1,2,1,3.0,AllColorsLL1_0526,AllColorsLH_0617,5.4,-3.0,3.26,4.42,1.0,1.0,0.0,48.0,1.0,13.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
57d5ab3a722df500017f3622,2,2,1,4.0,AllColorsLH_0617,NoRedLH3_0612,3.5,-6.0,4.42,4.62,1.0,1.0,0.0,57.0,3.0,5.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
57d5ab3a722df500017f3622,3,2,1,5.0,NoRedLH3_0612,NoRedLH2_0618,7.8,7.9,4.62,3.98,0.0,1.0,0.0,25.0,1.0,12.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
66435e2e5c5b5aceb2195908,1,1,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,1.1,3.5,3.26,4.42,1.0,1.0,1.0,38.0,1.0,15.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66435e2e5c5b5aceb2195908,2,1,1,2.0,AllColorsLH_0617,AllColorsLL1_0526,7.8,7.1,4.42,3.26,1.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
66435e2e5c5b5aceb2195908,3,1,1,3.0,AllColorsLL1_0526,AllColorsLH_0617,4.3,6.3,3.26,4.42,1.0,1.0,1.0,16.0,1.0,4.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66435e2e5c5b5aceb2195908,4,1,1,4.0,AllColorsLH_0617,NoRedLH3_0612,7.8,7.8,4.42,4.62,1.0,1.0,1.0,41.0,4.0,9.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66435e2e5c5b5aceb2195908,5,1,1,4.0,NoRedLH3_0612,AllColorsLH_0617,2.7,5.9,4.62,4.42,1.0,0.0,1.0,14.0,1.0,1.0,1.0,1.0,True,False,AllColorsLH_0617,13.3
5898e520979a590001d21df2,1,4,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,9.3,10.2,3.26,4.42,1.0,1.0,1.0,46.0,1.0,16.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
5898e520979a590001d21df2,2,4,0,3.0,AllColorsLH_0617,AllColorsLL1_0526,6.3,4.3,4.42,3.26,0.0,1.0,1.0,36.0,1.0,14.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
5898e520979a590001d21df2,3,4,0,4.0,AllColorsLH_0617,NoRedLH3_0612,8.5,4.4,4.42,4.62,1.0,1.0,0.0,38.0,1.0,9.0,1.0,1.0,False,True,AllColorsLH_0617,13.3
5898e520979a590001d21df2,4,4,0,5.0,NoRedLH3_0612,AllColorsLH_0617,6.5,5.4,4.62,4.42,1.0,0.0,0.0,40.0,1.0,5.0,1.0,-1.0,False,False,AllColorsLH_0617,13.3
5898e520979a590001d21df2,5,4,0,5.0,AllColorsLH_0617,NoRedLH3_0612,5.9,2.7,4.42,4.62,0.0,0.0,1.0,28.0,1.0,2.0,1.0,1.0,False,True,AllColorsLH_0617,13.3
65ca9c729a13f898ae374552,1,1,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,-2.0,-7.0,3.26,4.42,1.0,1.0,0.0,83.0,4.0,6.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
5ece3f660e92801e30440344,1,3,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,1.1,3.5,3.26,4.42,1.0,1.0,1.0,38.0,3.0,15.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
5ece3f660e92801e30440344,2,3,1,2.0,AllColorsLH_0617,NoRedLH3_0612,2.1,4.6,4.42,4.62,1.0,1.0,1.0,27.0,2.0,12.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
5ece3f660e92801e30440344,3,3,1,2.0,NoRedLH3_0612,AllColorsLH_0617,7.8,7.8,4.62,4.42,0.0,1.0,1.0,22.0,2.0,3.0,1.0,1.0,True,False,NoRedLH2_0618,13.3
5ece3f660e92801e30440344,4,3,1,3.0,NoRedLH3_0612,NoRedLH2_0618,7.8,7.9,4.62,3.98,1.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,True,False,NoRedLH2_0618,13.3
5ece3f660e92801e30440344,5,3,1,4.0,NoRedLH2_0618,NoRedLH3_0612,6.1,2.7,3.98,4.62,0.0,0.0,1.0,14.0,1.0,1.0,1.0,1.0,False,True,NoRedLH2_0618,13.3
6786c7d17bc067f2f666cbed,2,2,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,5.4,6.5,3.26,4.42,0.0,0.0,0.0,6.0,1.0,12.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
6786c7d17bc067f2f666cbed,5,2,0,4.0,AllColorsLL1_0526,AllColorsLH_0617,3.5,8.5,3.26,4.42,1.0,1.0,1.0,11.0,1.0,16.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
5b1966a168a5ed0001735813,1,4,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,-2.0,-7.0,3.26,4.42,1.0,1.0,0.0,12.0,1.0,1.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
5b1966a168a5ed0001735813,3,4,0,2.0,AllColorsLH_0617,NoRedLH3_0612,10.2,11.7,4.42,4.62,1.0,1.0,1.0,21.0,4.0,4.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5b1966a168a5ed0001735813,5,4,0,2.0,NoRedLH3_0612,AllColorsLH_0617,4.4,8.5,4.62,4.42,0.0,1.0,0.0,10.0,1.0,12.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
66cdced52b59520d110dc694,1,1,1,4.0,AllColorsLL1_0526,AllColorsLL2_0604,2.3,-8.0,3.26,2.34,1.0,0.0,0.0,42.0,4.0,10.0,-1.0,-1.0,False,False,AllColorsLH_0617,13.3
66cdced52b59520d110dc694,2,1,1,5.0,AllColorsLL2_0604,AllColorsLH_0617,4.6,10.2,2.34,4.42,1.0,1.0,1.0,35.0,4.0,3.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66cdced52b59520d110dc694,3,1,1,6.0,AllColorsLH_0617,OnlyBlueLH_0706,6.3,4.7,4.42,4.13,1.0,0.0,0.0,26.0,4.0,4.0,1.0,1.0,False,False,AllColorsLH_0617,13.3
66cdced52b59520d110dc694,4,1,1,7.0,OnlyBlueLH_0706,NoRedLH3_0612,3.8,6.1,4.13,4.62,1.0,1.0,1.0,29.0,2.0,6.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66cdced52b59520d110dc694,5,1,1,8.0,NoRedLH3_0612,AllColorsLH_0617,6.5,5.4,4.62,4.42,1.0,0.0,0.0,16.0,2.0,17.0,1.0,-1.0,False,False,AllColorsLH_0617,13.3
678e978dfeca0ba2fca8109f,1,3,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,3.5,8.5,3.26,4.42,1.0,1.0,1.0,17.0,1.0,15.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
678e978dfeca0ba2fca8109f,2,3,0,1.0,AllColorsLH_0617,AllColorsLL1_0526,3.5,1.1,4.42,3.26,0.0,1.0,1.0,21.0,1.0,4.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
678e978dfeca0ba2fca8109f,3,3,0,1.0,AllColorsLH_0617,AllColorsLL1_0526,1.6,-8.9,4.42,3.26,0.0,1.0,1.0,55.0,4.0,4.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
678e978dfeca0ba2fca8109f,4,3,0,1.0,AllColorsLH_0617,NoRedLH3_0612,8.9,9.8,4.42,4.62,1.0,1.0,1.0,33.0,1.0,12.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
678e978dfeca0ba2fca8109f,5,3,0,1.0,NoRedLH3_0612,AllColorsLH_0617,8.7,7.8,4.62,4.42,1.0,0.0,0.0,31.0,3.0,3.0,1.0,1.0,False,False,AllColorsLH_0617,13.3
596f003434773e0001fc0d28,1,1,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,4.3,6.3,3.26,4.42,1.0,1.0,1.0,47.0,3.0,4.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
596f003434773e0001fc0d28,2,1,0,2.0,AllColorsLH_0617,OnlyBlueLH_0706,8.5,1.6,4.42,4.13,0.0,1.0,1.0,32.0,4.0,16.0,1.0,-1.0,False,False,NoRedLH3_0612,13.1
596f003434773e0001fc0d28,4,1,0,3.0,AllColorsLH_0617,NoRedLH3_0612,6.5,7.8,4.42,4.62,1.0,1.0,1.0,25.0,3.0,12.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6173c0bb92e149b4127563fe,1,1,1,1.0,AllColorsLL1_0526,AllColorsLL2_0604,5.4,10.7,3.26,2.34,1.0,0.0,1.0,31.0,1.0,13.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
6173c0bb92e149b4127563fe,2,1,1,2.0,AllColorsLL2_0604,AllColorsLH_0617,2.5,7.8,2.34,4.42,1.0,1.0,1.0,24.0,1.0,9.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6173c0bb92e149b4127563fe,3,1,1,3.0,AllColorsLH_0617,NoRedLH3_0612,6.5,7.8,4.42,4.62,1.0,1.0,1.0,26.0,1.0,12.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6773d42d35be03a65cf4b3e1,1,3,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,1.8,5.9,3.26,4.42,1.0,1.0,1.0,25.0,1.0,15.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6773d42d35be03a65cf4b3e1,2,3,0,2.0,AllColorsLH_0617,AllColorsLL1_0526,1.6,-8.9,4.42,3.26,0.0,1.0,1.0,21.0,1.0,4.0,0.0,0.0,False,False,NoRedLH3_0612,13.1
6773d42d35be03a65cf4b3e1,3,3,0,5.0,AllColorsLH_0617,OnlyBlueLH_0706,5.8,4.8,4.42,4.13,1.0,0.0,0.0,29.0,4.0,2.0,1.0,1.0,False,False,NoRedLH3_0612,13.1
6773d42d35be03a65cf4b3e1,4,3,0,5.0,OnlyBlueLH_0706,NoRedLH3_0612,3.0,-6.0,4.13,4.62,1.0,1.0,0.0,14.0,1.0,2.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
588e02b13326830001bc29cd,1,3,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,9.3,10.2,3.26,4.42,1.0,1.0,1.0,80.0,3.0,15.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
588e02b13326830001bc29cd,2,3,1,3.0,AllColorsLH_0617,AllColorsLL1_0526,1.6,-8.9,4.42,3.26,0.0,1.0,1.0,41.0,4.0,4.0,0.0,0.0,False,False,NoRedLH3_0612,13.1
588e02b13326830001bc29cd,3,3,1,4.0,AllColorsLH_0617,NoRedLH3_0612,7.8,7.8,4.42,4.62,1.0,1.0,1.0,35.0,1.0,12.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
66c3366a3b5834b89124e85a,2,1,0,2.0,AllColorsLL1_0526,AllColorsLL2_0604,8.9,9.1,3.26,2.34,0.0,1.0,0.0,15.0,1.0,5.0,-1.0,1.0,True,False,AllColorsLH_0617,13.3
66c3366a3b5834b89124e85a,3,1,0,4.0,AllColorsLL1_0526,AllColorsLH_0617,5.7,5.4,3.26,4.42,0.0,0.0,1.0,12.0,1.0,17.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
66c3366a3b5834b89124e85a,5,1,0,6.0,AllColorsLL1_0526,AllColorsLH_0617,4.3,6.3,3.26,4.42,1.0,1.0,1.0,16.0,2.0,4.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
5ed005980fdb830a7bfeaf4b,1,2,0,2.0,AllColorsLL1_0526,OnlyBlueLL_0625,-8.9,-2.5,3.26,2.45,0.0,1.0,0.0,20.0,1.0,14.0,-1.0,1.0,True,False,NoRedLH2_0618,13.3
5ed005980fdb830a7bfeaf4b,2,2,0,4.0,AllColorsLL1_0526,OnlyBlueLL_0625,5.4,7.1,3.26,2.45,1.0,0.0,1.0,19.0,1.0,13.0,-1.0,1.0,True,False,NoRedLH2_0618,13.3
5ed005980fdb830a7bfeaf4b,3,2,0,5.0,OnlyBlueLL_0625,NoRedLL_G_0617,4.7,6.5,2.45,4.62,1.0,1.0,1.0,12.0,1.0,4.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
5ed005980fdb830a7bfeaf4b,4,2,0,6.0,NoRedLL_G_0617,NoRedLH3_0612,8.9,10.6,4.62,4.62,1.0,1.0,1.0,8.0,1.0,5.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
5ed005980fdb830a7bfeaf4b,5,2,0,6.0,NoRedLH3_0612,NoRedLH2_0618,7.8,7.9,4.62,3.98,1.0,0.0,1.0,9.0,1.0,12.0,1.0,1.0,True,False,NoRedLH2_0618,13.3
5c4f7b99b33a5300013dbfdd,1,3,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,1.1,3.5,3.26,4.42,1.0,1.0,1.0,14.0,1.0,15.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5c4f7b99b33a5300013dbfdd,2,3,0,2.0,AllColorsLH_0617,OnlyBlueLH_0706,7.8,8.1,4.42,4.13,1.0,0.0,1.0,15.0,1.0,2.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
5c4f7b99b33a5300013dbfdd,5,3,0,3.0,OnlyBlueLH_0706,NoRedLH3_0612,4.7,6.4,4.13,4.62,1.0,1.0,1.0,17.0,1.0,2.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5ba641d1168e5e0001e4275d,1,0,1,,AllColorsLL1_0526,OnlyBlueLL_0625,2.3,4.1,3.26,2.45,1.0,0.0,1.0,0.0,0.0,10.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
5ba641d1168e5e0001e4275d,2,0,1,,OnlyBlueLL_0625,NoRedLL_G_0617,7.1,7.3,2.45,4.62,1.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5ba641d1168e5e0001e4275d,3,0,1,,NoRedLL_G_0617,NoRedLH3_0612,5.4,7.8,4.62,4.62,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5ba641d1168e5e0001e4275d,5,0,1,,NoRedLH3_0612,NoRedLH3_0612,7.8,8.1,4.62,4.13,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
5ea9c57990b83d0f9b246749,1,2,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,3.5,8.5,3.26,4.42,1.0,1.0,1.0,17.0,1.0,16.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5ea9c57990b83d0f9b246749,2,2,1,1.0,AllColorsLH_0617,NoRedLH3_0612,5.9,2.7,4.42,4.62,1.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
5ea9c57990b83d0f9b246749,5,2,1,1.0,NoRedLH3_0612,AllColorsLH_0617,8.7,7.8,4.62,4.42,0.0,1.0,1.0,22.0,1.0,2.0,1.0,1.0,False,False,NoRedLH3_0612,13.1
559e6830fdf99b4f0b98514a,1,0,1,,AllColorsLL1_0526,AllColorsLL1_0526,4.3,4.7,3.26,4.13,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,True,True,AllColorsLL1_0526,13.4
62a889993e01c9e01ee7066e,1,1,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,5.4,6.5,3.26,4.42,1.0,1.0,1.0,52.0,1.0,12.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
62a889993e01c9e01ee7066e,3,1,0,2.0,AllColorsLH_0617,NoRedLH3_0612,5.8,6.3,4.42,4.62,1.0,1.0,1.0,14.0,1.0,11.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
62a889993e01c9e01ee7066e,4,1,0,2.0,NoRedLH3_0612,AllColorsLH_0617,2.7,5.9,4.62,4.42,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,True,False,AllColorsLH_0617,13.3
62a889993e01c9e01ee7066e,5,1,0,2.0,AllColorsLH_0617,AllColorsLL1_0526,1.6,-8.9,4.42,3.26,0.0,1.0,1.0,11.0,1.0,14.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
6703ab41573b8349d086e32f,1,4,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,4.3,6.3,3.26,4.42,1.0,1.0,1.0,39.0,2.0,2.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6703ab41573b8349d086e32f,3,4,0,2.0,AllColorsLH_0617,NoRedLH3_0612,10.2,10.6,4.42,4.62,1.0,1.0,1.0,31.0,4.0,16.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6703ab41573b8349d086e32f,4,4,0,3.0,NoRedLH3_0612,AllColorsLH_0617,6.4,-0.0,4.62,4.42,1.0,0.0,0.0,31.0,3.0,12.0,1.0,-1.0,False,False,NoRedLH3_0612,13.1
6703ab41573b8349d086e32f,5,4,0,3.0,AllColorsLH_0617,NoRedLH3_0612,2.1,4.6,4.42,4.62,1.0,1.0,1.0,22.0,1.0,16.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
67045f273ed1a494b6504788,1,3,0,7.0,AllColorsLL1_0526,AllColorsLH_0617,2.1,5.8,3.26,4.42,1.0,1.0,1.0,48.0,3.0,15.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
67045f273ed1a494b6504788,2,3,0,8.0,AllColorsLH_0617,NoRedLH3_0612,6.5,7.8,4.42,4.62,0.0,0.0,0.0,28.0,2.0,12.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
67045f273ed1a494b6504788,4,3,0,9.0,AllColorsLH_0617,NoRedLH3_0612,8.9,9.8,4.42,4.62,1.0,1.0,1.0,19.0,2.0,12.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
67045f273ed1a494b6504788,5,3,0,9.0,NoRedLH3_0612,AllColorsLH_0617,7.8,7.8,4.62,4.42,1.0,0.0,1.0,13.0,2.0,3.0,1.0,1.0,True,False,AllColorsLH_0617,13.3
66d1fdd400acfdbc181f41e0,1,2,1,5.0,AllColorsLL1_0526,AllColorsLH_0617,1.1,3.5,3.26,4.42,1.0,1.0,1.0,34.0,1.0,15.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
66d1fdd400acfdbc181f41e0,2,2,1,6.0,AllColorsLH_0617,AllColorsLL1_0526,7.8,2.7,4.42,3.26,1.0,0.0,0.0,18.0,1.0,9.0,0.0,0.0,False,False,NoRedLH2_0618,13.3
66d1fdd400acfdbc181f41e0,3,2,1,9.0,AllColorsLL1_0526,AllColorsLH_0617,2.1,5.8,3.26,4.42,1.0,1.0,1.0,10.0,1.0,11.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
66d1fdd400acfdbc181f41e0,4,2,1,10.0,AllColorsLH_0617,NoRedLH3_0612,5.4,6.5,4.42,4.62,1.0,1.0,1.0,13.0,1.0,17.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
66d1fdd400acfdbc181f41e0,5,2,1,11.0,NoRedLH3_0612,NoRedLH2_0618,8.7,7.9,4.62,3.98,1.0,0.0,0.0,21.0,1.0,2.0,1.0,1.0,False,False,NoRedLH2_0618,13.3
63ed1b44dc847ac2c0e41f82,1,4,0,5.0,AllColorsLL1_0526,OnlyBlueLL_0625,2.3,4.1,3.26,2.45,1.0,0.0,1.0,19.0,1.0,2.0,-1.0,1.0,True,False,AllColorsLH_0617,13.3
63ed1b44dc847ac2c0e41f82,2,4,0,5.0,OnlyBlueLL_0625,OnlyBlueLH_0706,4.7,4.7,2.45,4.13,1.0,1.0,1.0,13.0,1.0,9.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
63ed1b44dc847ac2c0e41f82,3,4,0,6.0,OnlyBlueLH_0706,NoRedLH3_0612,4.8,6.3,4.13,4.62,1.0,1.0,1.0,7.0,1.0,17.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
63ed1b44dc847ac2c0e41f82,5,4,0,7.0,NoRedLH3_0612,AllColorsLH_0617,10.6,10.2,4.62,4.42,1.0,0.0,0.0,5.0,1.0,17.0,1.0,1.0,False,False,AllColorsLH_0617,13.3
5a55c8d276d1c60001aadcb0,1,2,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,4.3,6.3,3.26,4.42,1.0,1.0,1.0,21.0,1.0,4.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
5e5913ae7a584411eb9ab586,1,3,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,5.7,5.4,3.26,4.42,1.0,1.0,0.0,38.0,1.0,15.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
5e5913ae7a584411eb9ab586,2,3,0,3.0,AllColorsLH_0617,AllColorsLL1_0526,7.8,7.1,4.42,3.26,0.0,1.0,1.0,19.0,1.0,4.0,0.0,0.0,False,False,NoRedLH3_0612,13.1
5e5913ae7a584411eb9ab586,3,3,0,3.0,AllColorsLH_0617,AllColorsLL1_0526,5.8,2.1,4.42,3.26,0.0,1.0,1.0,21.0,1.0,4.0,0.0,0.0,False,False,NoRedLH3_0612,13.1
5e5913ae7a584411eb9ab586,4,3,0,3.0,AllColorsLH_0617,NoRedLH3_0612,6.3,6.4,4.42,4.62,1.0,1.0,1.0,48.0,1.0,12.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6661b06c21462099a317b881,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,3.5,8.5,3.26,4.42,1.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
6661b06c21462099a317b881,2,0,0,,AllColorsLH_0617,NoRedLH3_0612,7.8,8.7,4.42,4.62,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
