user_id,episode,group,trust_the_agent,prev_agent,updated_agent,prev_agent_mean_score,update_agent_mean_score,prev_agent_feedback_score,updated_agent_feedback_score,choice_to_update,correct_choice_generalized,correct_choice_feedback,choice_time,improved_from_prev_feedback,improved_from_prev_mean
66d29886c53f1949f8275cba,2,Random,0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,7.5,9.5,1,1,1,19.0,True,True
66d29886c53f1949f8275cba,4,Random,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,51.0,True,True
5de30dd39a9da5342d09f2e8,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,9.3,7.6,1,1,0,0.0,False,True
63beebaa4c5884797ff00a98,1,Same,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,7.6,7.5,1,0,0,63.0,False,False
63beebaa4c5884797ff00a98,2,Same,1,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,2.6,9.5,1,1,1,21.0,True,True
63beebaa4c5884797ff00a98,3,Same,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.5,13.4,0,0,0,30.0,True,True
63beebaa4c5884797ff00a98,4,Same,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,8.9,0,0,0,18.0,True,True
63beebaa4c5884797ff00a98,5,Same,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,26.0,True,True
66928f171518765c5f8cea5b,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.2,11.6,1,1,1,45.0,True,True
66928f171518765c5f8cea5b,2,Salient-Contrast,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.5,13.4,1,1,1,41.0,True,True
66928f171518765c5f8cea5b,3,Salient-Contrast,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,9.5,3.5,0,1,1,87.0,False,False
66928f171518765c5f8cea5b,4,Salient-Contrast,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,9.1,7.6,0,1,1,27.0,False,False
66928f171518765c5f8cea5b,5,Salient-Contrast,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,10.2,9.8,0,1,1,27.0,False,False
5f68fe5be5cc370c0a0911de,2,Control,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,0.0,False,False
5f68fe5be5cc370c0a0911de,3,Control,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,-0.5,2.7,1,1,1,0.0,True,True
5f68fe5be5cc370c0a0911de,4,Control,0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,8.6,-8.6,1,0,0,0.0,False,False
5f68fe5be5cc370c0a0911de,5,Control,0,OnlyGreenLL_0429,OnlyGreenLL_0429,1.88,9.39,4.5,15.1,1,1,1,0.0,True,True
573dbfc9cc30e7000dc57410,1,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,8.2,11.6,1,1,1,28.0,True,True
573dbfc9cc30e7000dc57410,2,Same,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.5,6.1,1,1,0,15.0,False,True
573dbfc9cc30e7000dc57410,3,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,34.0,True,True
573dbfc9cc30e7000dc57410,4,Same,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.1,2.7,0,1,1,34.0,False,False
573dbfc9cc30e7000dc57410,5,Same,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,10.2,9.8,1,0,0,87.0,False,False
5ddce9f0f85b50c4fc1515a4,1,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.3,10.2,1,1,1,14.0,True,True
5ddce9f0f85b50c4fc1515a4,2,Same,0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,9.9,4.5,0,1,1,18.0,False,False
5ddce9f0f85b50c4fc1515a4,3,Same,0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,10.4,10.4,1,0,1,21.0,True,False
5ddce9f0f85b50c4fc1515a4,4,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.0,11.0,1,1,1,16.0,True,True
5ddce9f0f85b50c4fc1515a4,5,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,12.9,1,1,1,18.0,True,True
6112bab70c61f8247ee7e228,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
6112bab70c61f8247ee7e228,3,Control,1,AllColorsLH_0617,AllColorsLH_0617,9.39,9.39,5.7,5.7,1,1,1,0.0,True,True
65654bb65a81489784483bf0,2,Same,0,AllColorsLL1_0526,NoRedLH1_0612,6.48,10.87,7.6,9.1,1,1,1,24.0,True,True
65654bb65a81489784483bf0,4,Same,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.9,6.7,0,1,1,55.0,False,False
5dd671942b033b5ec8bc97b4,1,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,5.6,10.2,1,1,1,28.0,True,True
5dd671942b033b5ec8bc97b4,2,Same,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,2.7,7.8,1,1,1,39.0,True,True
5dd671942b033b5ec8bc97b4,3,Same,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.3,9.7,1,0,1,19.0,True,False
5dd671942b033b5ec8bc97b4,4,Same,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,0,0,0,29.0,True,True
67e2b6561ccb8f5bb055cc85,3,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,48.0,True,True
5f048fdc0aea5b0ae3215fc9,1,Control,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,0.0,False,False
5f048fdc0aea5b0ae3215fc9,4,Control,0,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,4.4,7.4,1,1,1,0.0,True,True
5e2ac2aa0038f21089a533a4,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,32.0,True,True
5e2ac2aa0038f21089a533a4,2,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,48.0,True,False
5e2ac2aa0038f21089a533a4,3,Random,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.4,4.7,0,1,1,12.0,False,False
672f246d1d67d71960402ef8,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,70.0,True,True
672f246d1d67d71960402ef8,3,Random,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,8.9,9.3,0,1,0,44.0,True,False
672f246d1d67d71960402ef8,4,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,0,0,0,49.0,True,True
672f246d1d67d71960402ef8,5,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,6.1,9.5,0,0,0,33.0,True,True
56b10faa6399f90011da710d,5,Random,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,10.9,14.1,1,1,1,24.0,True,True
67448035804444614abdcc6c,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,5.6,11.4,1,1,1,0.0,True,True
67448035804444614abdcc6c,2,Control,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,7.6,9.3,1,0,1,0.0,True,False
67448035804444614abdcc6c,3,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,2.9,3.8,1,1,1,0.0,True,True
67448035804444614abdcc6c,4,Control,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,12.8,14.7,1,1,1,0.0,True,True
67448035804444614abdcc6c,5,Control,0,NoRedLH1_0612,NoRedLH1_0612,10.87,8.84,9.5,9.5,1,0,1,0.0,True,False
668d82d4a86891ad552112b1,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,9.3,8.9,1,1,0,0.0,False,True
668d82d4a86891ad552112b1,2,Control,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,11.4,11.4,1,0,1,0.0,True,False
668d82d4a86891ad552112b1,3,Control,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,12.8,3.6,1,0,0,0.0,False,False
668d82d4a86891ad552112b1,4,Control,0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,7.8,-5.4,1,0,0,0.0,False,False
668d82d4a86891ad552112b1,5,Control,0,OnlyGreenLL_0429,OnlyGreenLL_0429,1.88,6.48,-0.5,8.2,1,1,1,0.0,True,True
6759cf4aa98832e7c32a61b3,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,40.0,True,True
6759cf4aa98832e7c32a61b3,2,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,48.0,True,True
62b0a3fa60084743d22ad31c,1,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,10.4,11.4,1,1,1,73.0,True,True
62b0a3fa60084743d22ad31c,3,Random,1,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,10.8,7.6,0,1,1,39.0,False,False
62b0a3fa60084743d22ad31c,5,Random,1,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,10.0,True,False
681b781064a5701a5ceee3bc,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
681b781064a5701a5ceee3bc,2,Control,0,AllColorsLH_0617,AllColorsLH_0617,9.39,6.48,11.4,5.6,1,0,0,0.0,False,False
5f6660dbdd831c230e132024,1,Random,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,0,0,0,104.0,True,True
5f6660dbdd831c230e132024,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,0,0,0,56.0,True,True
5f6660dbdd831c230e132024,3,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,58.0,True,True
5f6660dbdd831c230e132024,4,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,12.9,0,0,0,49.0,True,True
5f6660dbdd831c230e132024,5,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,0,0,0,57.0,True,True
5b9095901e21c10001e9e8ee,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.9,7.8,1,1,1,69.0,True,True
5b9095901e21c10001e9e8ee,4,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,25.0,True,True
5b9095901e21c10001e9e8ee,5,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,0,1,1,116.0,False,False
674f22af21d6a0d92c657422,1,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,3.5,2.6,1,0,0,23.0,False,False
674f22af21d6a0d92c657422,2,Random,0,OnlyGreenLL_0429,AllColorsLL1_0526,1.88,6.48,4.4,4.1,1,1,0,12.0,False,True
674f22af21d6a0d92c657422,5,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,18.0,False,False
641a43f78351cc4fefe31190,2,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,27.0,True,True
641a43f78351cc4fefe31190,3,Same,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.8,2.7,0,1,1,17.0,False,False
650c3f3a36d72f87324d708f,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,0,1,1,80.0,False,False
650c3f3a36d72f87324d708f,2,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.9,7.8,1,1,1,61.0,True,True
650c3f3a36d72f87324d708f,3,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,29.0,True,True
650c3f3a36d72f87324d708f,4,Salient-Contrast,1,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,1,0,0,55.0,False,False
607864ca34af93e712224f01,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,0.0,True,True
607864ca34af93e712224f01,2,Control,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,0.0,True,True
677052c959de45fd60f8d1a9,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,19.0,True,True
677bb2c5448379a16cbf0a9e,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,1,1,1,56.0,True,True
677bb2c5448379a16cbf0a9e,2,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,17.0,False,False
677bb2c5448379a16cbf0a9e,3,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.4,9.8,1,1,1,23.0,True,True
677bb2c5448379a16cbf0a9e,4,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.8,14.7,1,1,1,20.0,True,True
67c5998272715aa6a5130741,1,Same,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,37.0,True,True
67c5998272715aa6a5130741,2,Same,1,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,35.0,True,False
67c5998272715aa6a5130741,3,Same,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,7.6,9.3,1,0,1,47.0,True,False
67c5998272715aa6a5130741,4,Same,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,0,1,1,19.0,False,False
67c5998272715aa6a5130741,5,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,14.0,True,True
5eaec18fbb7b8901200d16dd,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,0.0,True,True
5eaec18fbb7b8901200d16dd,3,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,0.0,True,True
6078b4ad9006e4f6572dde97,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,6.7,9.3,1,1,1,0.0,True,True
6078b4ad9006e4f6572dde97,2,Control,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.9,12.8,1,1,1,0.0,True,True
6078b4ad9006e4f6572dde97,3,Control,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,10.2,9.8,1,0,0,0.0,False,False
6078b4ad9006e4f6572dde97,4,Control,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.2,11.2,1,1,1,0.0,True,True
66a641d8eae42f430895d856,2,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,73.0,True,True
66a641d8eae42f430895d856,3,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,35.0,True,True
66f87d84fcfe786a13ff1edb,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,16.0,True,True
66f87d84fcfe786a13ff1edb,3,Random,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,7.8,7.6,1,0,0,19.0,False,False
66f87d84fcfe786a13ff1edb,5,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.0,11.0,1,1,1,19.0,True,True
66c2c77d5b9a0a6d850046bb,2,Same,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.9,7.8,1,1,1,21.0,True,True
5959cf88dd044900012cd375,2,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,17.0,False,False
5959cf88dd044900012cd375,3,Random,0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,4.4,9.8,0,0,0,39.0,True,True
5959cf88dd044900012cd375,4,Random,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,7.3,14.1,0,0,0,10.0,True,True
5959cf88dd044900012cd375,5,Random,0,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,5.7,8.6,1,1,1,10.0,True,True
599da21f872eec00019569ff,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,38.0,True,True
599da21f872eec00019569ff,2,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,0,0,0,41.0,True,True
599da21f872eec00019569ff,3,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,6.1,9.5,0,0,0,39.0,True,True
599da21f872eec00019569ff,4,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.5,1,1,1,31.0,True,True
5a198755f2e3460001edc5c9,2,Same,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,29.0,True,True
5a198755f2e3460001edc5c9,4,Same,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,12.8,11.9,0,1,1,56.0,False,False
5d8cef3c28e183001a335ab0,3,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,21.0,True,True
5d8cef3c28e183001a335ab0,5,Random,1,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,8.9,9.3,1,0,1,22.0,True,False
63469a362ae94cb99d4fd99a,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,0.0,True,True
63469a362ae94cb99d4fd99a,2,Control,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,0.0,True,True
63469a362ae94cb99d4fd99a,5,Control,0,NoRedLH1_0612,NoRedLH1_0612,10.87,7.49,13.4,14.1,1,0,1,0.0,True,False
65cd90916d6c5ca9f796e9a3,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,54.0,True,True
65cd90916d6c5ca9f796e9a3,2,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,21.0,True,True
617323e630f3fa36361cb35b,2,Same,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,3.5,2.6,1,0,0,17.0,False,False
617323e630f3fa36361cb35b,4,Same,1,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,4.4,4.7,0,0,0,35.0,True,True
603b9be389c6cf7d0dd74fd1,1,Control,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,2.9,3.8,1,1,1,0.0,True,True
603b9be389c6cf7d0dd74fd1,2,Control,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.5,10.9,1,0,0,0.0,False,False
603b9be389c6cf7d0dd74fd1,3,Control,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,3.5,2.6,1,0,0,0.0,False,False
603b9be389c6cf7d0dd74fd1,4,Control,1,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,4.4,9.8,1,1,1,0.0,True,True
603b9be389c6cf7d0dd74fd1,5,Control,1,AllColorsLH_0617,AllColorsLH_0617,9.39,10.87,7.8,9.1,1,1,1,0.0,True,True
66d40c57f897feb5421947d4,1,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,34.0,True,True
66d40c57f897feb5421947d4,2,Random,1,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,11.9,11.6,0,1,1,17.0,False,False
66d40c57f897feb5421947d4,3,Random,1,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.3,7.7,1,0,0,12.0,False,False
66d40c57f897feb5421947d4,4,Random,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,6.5,9.9,1,1,1,8.0,True,True
571b79495d40840009c448fe,1,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,3.5,7.5,1,1,1,14.0,True,True
571b79495d40840009c448fe,3,Same,0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,9.9,11.9,1,0,1,12.0,True,False
571b79495d40840009c448fe,4,Same,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,0,1,1,15.0,False,False
571b79495d40840009c448fe,5,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,6.7,9.3,1,1,1,11.0,True,True
6128279b17af1258eba39ada,1,Control,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,9.3,7.6,1,1,0,0.0,False,True
6128279b17af1258eba39ada,5,Control,1,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,6.48,7.6,7.6,1,0,1,0.0,True,False
669b46825041be036247d1a2,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,3.5,9.5,1,1,1,24.0,True,True
669b46825041be036247d1a2,2,Salient-Contrast,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.4,11.4,1,1,1,34.0,True,True
669b46825041be036247d1a2,5,Salient-Contrast,1,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,10.0,8.9,1,0,0,36.0,False,False
65b92135e296f28cb1a093c3,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,36.0,True,True
65b92135e296f28cb1a093c3,3,Salient-Contrast,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,6.5,9.9,0,0,0,17.0,True,True
5fb551ccab996500099ab1aa,2,Random,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,0,0,0,25.0,True,True
5fb551ccab996500099ab1aa,3,Random,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,2.9,3.8,1,1,1,14.0,True,True
5fb551ccab996500099ab1aa,4,Random,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,0,0,0,16.0,True,True
6694154a46060b3c49b2d6fd,1,Control,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,0.0,False,False
6694154a46060b3c49b2d6fd,2,Control,0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,-0.5,7.8,1,1,1,0.0,True,True
6694154a46060b3c49b2d6fd,3,Control,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,0.0,True,True
6694154a46060b3c49b2d6fd,5,Control,0,NoRedLH1_0612,NoRedLH1_0612,10.87,6.48,9.1,7.6,1,0,0,0.0,False,False
6773dfa0391dd47ac7521b5b,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,1,1,1,0.0,True,True
6773dfa0391dd47ac7521b5b,4,Control,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,1,0,0,0.0,False,False
5f0c86cbe4af1361b7158f3e,1,Control,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,6.7,9.7,1,1,1,0.0,True,True
5f0c86cbe4af1361b7158f3e,3,Control,0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,10.4,11.1,1,1,1,0.0,True,True
5c91fad394f7e600172f9d4a,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,9.3,8.9,1,1,0,0.0,False,True
5c91fad394f7e600172f9d4a,3,Control,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,7.8,7.6,1,0,0,0.0,False,False
5c91fad394f7e600172f9d4a,4,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
5c91fad394f7e600172f9d4a,5,Control,0,AllColorsLH_0617,AllColorsLH_0617,9.39,6.48,5.7,2.9,1,0,0,0.0,False,False
5e3723a2c0b2896ad554be73,2,Salient-Contrast,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.1,4.4,0,1,0,21.0,True,False
5e3723a2c0b2896ad554be73,3,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,37.0,True,True
5e3723a2c0b2896ad554be73,4,Salient-Contrast,1,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,8.9,9.3,0,1,0,39.0,True,False
5e3723a2c0b2896ad554be73,5,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.5,1,1,1,29.0,True,True
5c4d8d706b23ab0001a34af2,1,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,0,1,0,0.0,True,False
5c4d8d706b23ab0001a34af2,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.4,13.2,1,1,1,14.0,True,True
5c4d8d706b23ab0001a34af2,5,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,6.1,9.5,1,1,1,39.0,True,True
5ea97d9c3593b80714388e3d,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,0.0,True,True
5ea97d9c3593b80714388e3d,2,Control,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,0.0,True,True
5ea97d9c3593b80714388e3d,3,Control,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,9.3,9.7,1,0,1,0.0,True,False
5ea97d9c3593b80714388e3d,4,Control,0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,4.7,4.1,1,0,0,0.0,False,False
5ea97d9c3593b80714388e3d,5,Control,0,AllColorsLL1_0526,AllColorsLL1_0526,6.48,9.39,11.9,15.1,1,1,1,0.0,True,True
5fc59271971cc91189a1bdf0,1,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.9,7.8,1,1,1,86.0,True,True
5fc59271971cc91189a1bdf0,2,Random,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,125.0,True,True
5fc59271971cc91189a1bdf0,3,Random,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.9,12.8,1,1,1,29.0,True,True
5fc59271971cc91189a1bdf0,4,Random,1,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,14.7,3.6,0,1,1,26.0,False,False
672d98919cc177d28c204e76,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,12.8,1,1,1,13.0,True,True
672d98919cc177d28c204e76,2,Salient-Contrast,1,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.7,7.7,0,1,1,17.0,True,False
672d98919cc177d28c204e76,3,Salient-Contrast,1,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,0,1,1,19.0,False,False
