StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q655,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-08-18 08:30:27,2025-08-18 08:45:13,IP Address,130.63.48.217,100,886,True,2025-08-18 08:45:14,R_5wQm0QwZlxbYrE5,,,,,43.6882,-79.4539,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,0.929,0.929,3.244,1,I confirm my participation in the study,5a5e3821acc75b00017a9158,0,0,47.548,0,0,0,10.726,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,25.142,197.12,199.418,4,,4242,,,,,,,,,,,,14.812,14.812,62.981,1,,2.435,409.19,409.991,2,APPL2,3.652,14.084,14.468,7,I will play myself,The AI still makes mistakes so I'd rather make the choices myself,1.324,23.942,24.217,4,2323,1.03,17.118,18.619,11,31,F,Canada,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,5,6,4. Neither agree nor disagree,4. Neither agree nor disagree,,,8905779229,,4,5a5e3821acc75b00017a9158,APPL2,2323
2025-08-18 08:17:45,2025-08-18 08:45:20,IP Address,81.105.139.168,100,1654,True,2025-08-18 08:45:21,R_2dWKlrIXNquPcmp,,,,,55.8309,-4.2143,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1920x1200,9.925,9.925,12.663,1,I confirm my participation in the study,67cdb9db623de444e19e6fe6,0,0,125.454,0,0,0,59.421,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,66.34,605.939,608.509,2,,4242,,,,,,,,,,,,0,0,106.275,0,,5.045,324.876,327.967,2,APPL2,9.683,100.77,101.773,3,I will play myself,I'm finding this quite a difficult task and I am likely to do better on my own I think.,1.997,51.613,54.168,2,2323,1.121,25.8,27.771,11,56,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,6,4. Neither agree nor disagree,5,,,2361596013,,4,67cdb9db623de444e19e6fe6,APPL2,2323
2025-08-18 08:19:53,2025-08-18 08:45:47,IP Address,82.132.215.221,100,1553,True,2025-08-18 08:45:48,R_2hbidT0bzLfkDN1,,,,,51.4643,-0.0119,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2416x1019,15.096,21.63,23.487,2,I confirm my participation in the study,641384b3dffcf39ec42d3c23,0,0,112.842,0,41.599,41.599,46.106,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,52.401,284.571,289.572,2,,4242,,,,,,,,,,,,0,0,60.844,0,,6.72,657.703,660.193,2,APPL3,12.649,37.091,37.538,3,I will let the AI agent play,im interested to see if i taught the agent anything,,,,,,1.834,35.648,36.398,10,50,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,7136535037,,3,641384b3dffcf39ec42d3c23,APPL3,APPL3
2025-08-18 08:19:23,2025-08-18 08:46:11,IP Address,109.151.35.147,100,1608,True,2025-08-18 08:46:12,R_2R1H1tFKU7l7aXT,,,,,51.1189,-0.0818,anonymous,EN,Chrome,131.0.0.0,Windows NT 10.0,1280x720,12.828,19.16,29.212,3,I confirm my participation in the study,67aa691b6df91bf4fdf516b4,92.956,245.176,246.934,26,7.008,40.612,41.894,8,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,10.516,503.531,506.735,7,,4242,,,,,,,,,,,,3.121,3.935,5.872,2,,8.202,175.375,178.025,2,APPL1,5.494,24.969,26.282,4,I will let the AI agent play,The AI did a good job.,,,,,,1.824,25.051,31.042,15,27,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",6,6,6,2,6,,,5936077866,,4,67aa691b6df91bf4fdf516b4,APPL1,APPL1
2025-08-18 08:31:57,2025-08-18 08:48:27,IP Address,100.6.88.205,100,990,True,2025-08-18 08:48:28,R_7CPW0gGejEBMqtJ,,,,,40.3323,-80.0806,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,9.233,9.233,10.879,1,I confirm my participation in the study,58a5cf959e040a0001399f07,0,0,99.552,0,0,0,12.789,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,30.876,110.228,111.687,2,,4242,,,,,,,,,,,,0,0,90.56,0,,2.081,466.474,467.42,2,APPL3,17.275,18.098,37.885,2,I will let the AI agent play,"The AI seemed to do really well the last two rounds, so I feel confident it can do a good job in subsequent rounds.",,,,,,1.867,26.252,27.471,11,33,F,United states,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",2,2,4. Neither agree nor disagree,5,3,,,4946601640,,2,58a5cf959e040a0001399f07,APPL3,APPL3
2025-08-18 08:35:55,2025-08-18 08:49:02,IP Address,92.24.213.85,100,786,True,2025-08-18 08:49:02,R_80tWn6lUbLPhomg,,,,,51.504,-0.3609,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,8.59,8.59,9.32,1,I confirm my participation in the study,5e3ddcf95556b204cb143eab,0,0,76.48,0,0,0,17.374,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,6.44,198.246,202.112,2,,4242,,0,0,22.432,0,,1.722,270.793,272.773,2,APPL3,,,,,,,,,,,3.516,6.286,7.352,2,I will play myself,,3.67,50.674,54.92,2,2322,1.067,16.307,17.275,10,31,F,United Kingdom,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",3,4. Neither agree nor disagree,4. Neither agree nor disagree,5,4. Neither agree nor disagree,,,9370304172,,0,5e3ddcf95556b204cb143eab,APPL3,2322
2025-08-18 08:20:03,2025-08-18 08:49:34,IP Address,86.179.25.148,100,1770,True,2025-08-18 08:49:35,R_8SBlihNci65XkEZ,,,,,51.753,-0.3256,anonymous,EN,Chrome,139.0.0.0,Macintosh,1280x800,5.589,5.589,8.047,1,I confirm my participation in the study,67607e34fb2abbf20ec24851,0,0,161.136,0,0,0,55.136,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,33.262,248.462,251.682,2,,4242,,0,0,149.222,0,,4.879,522.166,524.568,2,APPL3,,,,,,,,,,,57.669,58.469,75.958,2,I will play myself,I think the AI agent makes too many mistakes so I would rather control it myself.,2.059,70.526,72.711,2,2323,1.37,24.502,25.726,13,42,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,7. Strongly agree,4. Neither agree nor disagree,5,I really enjoyed this study and hope that my work can help train AI agents better!,,5467690409,,0,67607e34fb2abbf20ec24851,APPL3,2323
2025-08-18 08:35:38,2025-08-18 08:49:53,IP Address,62.49.103.77,100,854,True,2025-08-18 08:49:53,R_2jv2Sk8WV4m6s05,,,,,51.4615,-0.1409,anonymous,EN,Chrome,139.0.0.0,Macintosh,1440x900,3.939,3.939,4.961,1,I confirm my participation in the study,5a7226d9f660ae0001a9a547,0,0,60.476,0,0,0,21.517,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,9.433,140.318,143.388,2,,4242,,,,,,,,,,,,0,0,8.984,0,,2.155,422.692,424.209,2,APPL1,4.229,5.231,12.334,2,I will play myself,"I think I would be able to do it best ",0.822,25.101,26.743,4,2321,3.25,21.316,22.071,14,26,F,United Kingdom,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",4. Neither agree nor disagree,4. Neither agree nor disagree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,5206445479,,1,5a7226d9f660ae0001a9a547,APPL1,2321
2025-08-18 08:25:42,2025-08-18 08:50:02,IP Address,165.166.117.68,100,1460,True,2025-08-18 08:50:02,R_1b3rTCPzzNsNn6I,,,,,31.5171,-97.1198,anonymous,EN,Chrome,135.0.0.0,Macintosh,1470x956,1.533,1.533,3.195,1,I confirm my participation in the study,6787af1aae2fd79b72583f09,0,0,26.284,0,0,0,22.598,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,12.904,284.292,287.236,2,,4242,,,,,,,,,,,,0,0,3.713,0,,1.998,817.337,819.689,2,APPL2,6.459,7.967,42.512,2,I will play myself,the ia agent is a hit or miss where most times mistakes are done than not.,1.866,59.113,60.54,2,2323,3.11,42.945,46.72,15,19,F,United states,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",3,5,6,5,5,,,7721231574,,4,6787af1aae2fd79b72583f09,APPL2,2323
2025-08-18 08:22:01,2025-08-18 08:51:37,IP Address,86.143.123.235,100,1776,True,2025-08-18 08:51:38,R_8mfc64RFMfyuCOd,,,,,51.528,0.4211,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,8.859,8.859,10.32,1,I confirm my participation in the study,665a1158d75699007466a154,0,0,67.488,0,0,0,17.817,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,37.717,675.654,680.483,2,,4242,,,,,,,,,,,,0,0,54.029,0,,8.373,444.91,452.689,2,APPL2,8.53,53.571,64.101,3,I will play myself,"Its more fun and requires more thought to make my own decisions in this game, rather than controlling the avatar, .",4.682,61.579,67.55,2,2322,1.994,50.898,51.813,11,54,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,7. Strongly agree,5,4. Neither agree nor disagree,"Great study, really interesting and thought-provoking, good luck with all your research!",,2226904399,,2,665a1158d75699007466a154,APPL2,2322
2025-08-18 08:31:50,2025-08-18 08:52:12,IP Address,2.126.76.133,100,1221,True,2025-08-18 08:52:12,R_2KTQwh4s3B9bBBf,,,,,52.9696,-1.3159,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1280x800,2.167,2.167,3.418,1,I confirm my participation in the study,6658b2c33d4c39023821ce21,0,0,46.13,0,0,0,7.997,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,106.15,510.918,515.215,2,,4242,,,,,,,,,,,,0,0,50.157,0,,2.403,381.17,383.962,2,APPL3,2.893,4.478,34.728,2,I will play myself,I believe that the ai will choose lava or red ball by mistake,1.856,28.947,30.85,2,2323,2.888,58.808,60.523,11,21,Other,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",1. Strongly disagree,2,2,5,2,,,6415134489,,1,6658b2c33d4c39023821ce21,APPL3,2323
2025-08-18 08:20:42,2025-08-18 08:52:43,IP Address,68.134.72.102,100,1920,True,2025-08-18 08:52:44,R_3cfxrTlqyWtOv6x,,,,,39.4623,-76.2791,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,2.86,2.86,4.382,1,I confirm my participation in the study,5ff07b5ee7a1d23e719e421e,0,0,77.222,0,0,0,34.816,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,31.995,551.173,554.543,3,,4242,,,,,,,,,,,,0,0,92.901,0,,4.9,583.164,585.538,3,APPL2,14.631,16.177,30.507,2,I will let the AI agent play,"I think I have trained the agent well. ",,,,,,1.445,26.916,28.049,11,70,F,United states,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",6,6,6,2,6,"Thanks for including me in your study. That was fun and interesting. ",,6424156291,,4,5ff07b5ee7a1d23e719e421e,APPL2,APPL2
2025-08-18 08:22:00,2025-08-18 08:53:14,IP Address,109.147.134.76,100,1873,True,2025-08-18 08:53:14,R_2htPlbfQRUtmcBF,,,,,53.8042,-2.2929,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,24.036,24.036,25.331,1,I confirm my participation in the study,6053e01a6a8e8516ba7d47a7,0,0,152.059,0,0,0,27.593,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,23.355,499.594,514.327,2,,4242,,,,,,,,,,,,0,0,80.602,0,,3.864,413.587,416.968,3,APPL1,10.564,96.66,109.393,7,I will play myself,"I could not trust the avatar- it was unpredictable, and I want to have control over my own actions. They maybe right or completely wrong- but I will take responsibility and blame for my own decisions.",2.896,134.172,139.358,2,2322,3.051,47.746,51.276,11,58,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",4. Neither agree nor disagree,5,7. Strongly agree,2,6,"I prefer, in this scenario, to use my own judgements and take the responsibility for them- rather than allow an AI to make decisions, over which I have limited control, and which take more effort to rationalise/correct.",,3947518660,,2,6053e01a6a8e8516ba7d47a7,APPL1,2322
2025-08-18 08:29:50,2025-08-18 08:53:15,IP Address,194.73.96.201,100,1404,True,2025-08-18 08:53:15,R_8iWH18KLbStCiIz,,,,,51.3182,0.8852,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,2.897,2.897,4.002,1,I confirm my participation in the study,5fae8e8b0722ba03b781d40b,0,0,73.958,0,0,0,18.418,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,35.369,272.071,274.834,2,,4242,,,,,,,,,,,,0,0,71.172,0,,5.495,716.244,717.139,2,APPL3,15.188,16.024,54.695,2,I will play myself,Hopefully more success by completing the rounds myself and avoiding unnecessary actions to receive fewer reward points,1.593,43.295,44.087,2,2321,0.923,24.56,24.847,12,38,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,4. Neither agree nor disagree,4. Neither agree nor disagree,,,9537760481,,3,5fae8e8b0722ba03b781d40b,APPL3,2321
2025-08-18 08:40:00,2025-08-18 08:53:37,IP Address,109.150.29.63,100,816,True,2025-08-18 08:53:37,R_8SoDPGnrq1gszTs,,,,,54.58,-5.928,anonymous,EN,Firefox,141.0,Windows NT 10.0,1536x864,1.725,1.725,2.891,1,I confirm my participation in the study,5e51dc7483c96c2148353e25,0,0,38.086,0,0,0,4.667,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,8.902,221.98,223.393,3,,4242,,,,,,,,,,,,0,0,46.465,0,,2.296,359.713,360.474,2,APPL3,1.903,2.967,25.6,2,I will play myself,I feel like the AI doesn't yet understand how to navigate the options for the highest score,2.624,18.769,19.623,2,2323,0.941,16.74,17.566,10,37,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,6,6,5,6,,,8564917450,,3,5e51dc7483c96c2148353e25,APPL3,2323
2025-08-18 08:17:22,2025-08-18 08:54:13,IP Address,2.220.37.163,100,2211,True,2025-08-18 08:54:13,R_2m8dZpyIH7cwIb0,,,,,52.9696,-1.3159,anonymous,EN,Firefox,143.0,Windows NT 10.0,1366x768,120.082,120.082,122.385,1,I confirm my participation in the study,67665f7b0329bd3e30515ad2,0,0,215.333,0,0,0,35.401,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,30.356,266.082,269.745,2,,4242,,0,0,70.673,0,,6.758,1236.251,1241.364,2,APPL3,,,,,,,,,,,4.087,25.825,26.357,3,I will play myself,I want to play the game myself because i want to experience it,1.954,68.726,71.878,2,2323,1.534,32.66,33.997,10,35,M,United Kingdom,,Master level academic education,,"Extremely familiar (professional experience, e.g., working in an AI-related field or industry)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,2342256146,,0,67665f7b0329bd3e30515ad2,APPL3,2323
2025-08-18 08:26:53,2025-08-18 08:55:38,IP Address,84.55.12.165,100,1724,True,2025-08-18 08:55:38,R_8bQxz3sVk4oVaY5,,,,,53.4809,-2.2374,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1280x720,212.402,213.324,214.202,2,I confirm my participation in the study,67a8fa10b4db1990f7372f01,0.527,2.533,245.667,4,1.892,2.505,3.157,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,2.18,361.868,364.792,9,,4242,,,,,,,,,,,,12.616,17.942,50.913,8,,2.414,363.714,365.408,3,APPL3,2.314,76.867,77.639,4,I will let the AI agent play,I will let AI agent to play the game while i guide the agent to avoid mistake and followed the shortest path,,,,,,1.048,105.636,110.984,37,32,F,United Kingdom,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,7. Strongly agree,7. Strongly agree,1. Strongly disagree,6,None,,3281161831,,2,67a8fa10b4db1990f7372f01,APPL3,APPL3
2025-08-18 08:33:19,2025-08-18 08:57:11,IP Address,31.94.34.5,100,1432,True,2025-08-18 08:57:12,R_8tbPKf3aZjCgjY2,,,,,52.4867,-1.8989,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,86.824,86.824,90.669,1,I confirm my participation in the study,5f356cbffb4cea5170d04fd9@email.prolific.com,0,0,112.222,0,0,0,26.248,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,154.545,364.955,366.713,3,,4242,,,,,,,,,,,,0,0,98.179,0,,4.149,386.624,387.729,3,APPL3,12.462,43.545,45.288,3,I will play myself,The AI did the tasks perfectly for the last 2 rounds but i still think it is prone to mistakes and that i am less likely to make them.,1.864,48.93,50.724,3,2323,1.3,26.851,27.701,11,31,M,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,4. Neither agree nor disagree,4. Neither agree nor disagree,,,1487695635,,4,5f356cbffb4cea5170d04fd9@email.prolific.com,APPL3,2323
2025-08-18 08:30:03,2025-08-18 08:59:19,IP Address,78.149.152.115,100,1755,True,2025-08-18 08:59:19,R_8fYPAZrncrKf1Nk,,,,,51.8345,-2.2174,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x1024,29.59,29.59,31.463,1,I confirm my participation in the study,59479251f236120001ecf9a2,0,0,129.926,0,0,0,41.118,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,36.976,352.153,358.566,3,,4242,,,,,,,,,,,,0,0,138.455,0,,4.207,691.435,694.002,3,APPL3,20.616,22.655,53.846,2,I will play myself,the AI made some silly mistakes,3.442,71.844,74.472,3,2323,1.416,35.593,36.758,10,56,M,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",2,2,2,4. Neither agree nor disagree,3,,,5603499575,,3,59479251f236120001ecf9a2,APPL3,2323
2025-08-18 08:26:08,2025-08-18 09:00:31,IP Address,5.69.95.149,100,2063,True,2025-08-18 09:00:32,R_2f9D6rGuJ0s8HC7,,,,,52.0097,-0.2699,anonymous,EN,Chrome,138.0.0.0,Linux x86_64,320x569,4.534,4.785,5.987,2,I confirm my participation in the study,"613dd5fb512aabe8d5d32393 ",20.565,132.683,133.6,32,0,0,286.252,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,50.147,355.133,356.019,7,,4242,,1.963,108.015,108.973,9,,2.26,307.895,310.232,4,APPL1,,,,,,,,,,,9.511,29.888,30.662,8,I will let the AI agent play,I think the agent did the best to maximize points in my opinion,,,,,,1.004,29.388,30.001,35,35,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,6,3,5,,,7588660873,,0,"613dd5fb512aabe8d5d32393 ",APPL1,APPL1
2025-08-18 08:47:24,2025-08-18 09:01:52,IP Address,188.29.111.12,100,868,True,2025-08-18 09:01:53,R_8IWwbffwQBhUI8d,,,,,52.4918,-1.8598,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,5.344,6.537,8.041,2,I confirm my participation in the study,59e7232f24d7bf00012f112e,19.367,40.224,40.701,3,4.61,4.61,12.739,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,4.809,424.867,428.015,4,,4242,,4.678,34.607,35.522,2,,1.655,165.453,167.095,3,APPL3,,,,,,,,,,,4.875,6.725,24.16,3,I will let the AI agent play,Once programmed with things to miss its easier to let the trained AI complete the task,,,,,,1.274,25.002,25.629,17,36,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",6,7. Strongly agree,7. Strongly agree,2,6,,,6921856927,,0,59e7232f24d7bf00012f112e,APPL3,APPL3
2025-08-18 08:38:51,2025-08-18 09:02:15,IP Address,92.40.205.220,100,1404,True,2025-08-18 09:02:16,R_8m8HhaWLnDNFW8a,,,,,51.4623,-2.5502,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,2.424,3.601,5.754,2,I confirm my participation in the study,67a96562e2b052e6c15ed963,1.934,14.474,41.461,2,0.725,6.43,11.381,9,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,14.698,497.571,498.229,3,,4242,,,,,,,,,,,,11.681,21.799,29.512,3,,3.348,606.566,608.066,2,APPL3,2.108,18.153,18.356,6,I will play myself,The trained agent is just awful.,1.563,18.015,18.588,2,2323,0.925,21.293,21.475,14,33,M,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",5,6,7. Strongly agree,5,4. Neither agree nor disagree,"AI is great for medical diagnosis, it's already shown to diagnose blood cancer more effectively than doctors, however, the use of it in AI, media, art, is just horrible.",,1942951554,,2,67a96562e2b052e6c15ed963,APPL3,2323
2025-08-18 08:41:57,2025-08-18 09:05:46,IP Address,23.16.85.6,100,1428,True,2025-08-18 09:05:47,R_7puYYqIJBbYTGmJ,,,,,49.1906,-122.9344,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1536x864,2.991,2.991,4.689,1,I confirm my participation in the study,5ff4ebaadd8cf1c332708eea,28.607,75.47,96.713,5,3.916,14.869,17.904,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,4.907,321.204,323.732,4,,4242,,,,,,,,,,,,0,0,14.024,0,,2.556,526.016,528.269,2,APPL3,11.971,12.83,26.078,2,I will play myself,It would be easier to play myself,2.346,78.284,79.566,2,2322,1.101,22.401,23.283,10,35,F,Canada,,Bachelor level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",6,6,7. Strongly agree,5,6,None,,1933800062,,1,5ff4ebaadd8cf1c332708eea,APPL3,2322
2025-08-18 08:48:02,2025-08-18 09:07:13,IP Address,81.99.218.113,100,1150,True,2025-08-18 09:07:14,R_8SdC4G2LCaaRB6N,,,,,52.9538,-1.1571,anonymous,EN,Edge,139.0.0.0,Windows NT 10.0,1536x864,4.755,7.354,8.663,2,I confirm my participation in the study,664df024c7ce709382bea0ed,37.189,68.56,76.483,3,11.684,11.684,13.943,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,44.542,331.575,336.783,3,,4242,,,,,,,,,,,,31.539,60.662,62.667,2,,3.283,307.054,310.333,2,APPL3,16.318,36.925,38.6,3,I will let the AI agent play,"I want to see how well the AI has been trained ",,,,,,2.39,37.076,39.947,16,35,F,United Kingdom,,8-12 years,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",6,6,6,3,6,,,1463675376,,3,664df024c7ce709382bea0ed,APPL3,APPL3
2025-08-18 08:46:01,2025-08-18 09:07:36,IP Address,67.0.199.147,100,1294,True,2025-08-18 09:07:36,R_7hbgkf18b0e7XKp,,,,,35.1131,-106.5781,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,10.656,10.656,11.94,1,I confirm my participation in the study,5b97f70161c19e00018db4a8,0,0,99.383,0,0,0,27.429,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,20.521,183.101,186.764,3,,4242,,,,,,,,,,,,1.169,8.553,87.815,2,,3.615,590.423,593.356,2,APPL3,11.54,13.642,46.673,3,I will play myself,"While the AI was improving over the course of the rounds, there were still a few mistakes made that I would not make if I play myself.",3.512,45.417,47.725,2,2323,1.202,27.712,30.656,10,41,M,United states,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,7. Strongly agree,3,6,"That was fun, thanks.",,4921889743,,4,5b97f70161c19e00018db4a8,APPL3,2323
2025-08-18 08:20:58,2025-08-18 09:08:03,IP Address,23.153.64.178,100,2824,True,2025-08-18 09:08:03,R_6CNADD1V0uZfPIj,,,,,37.751,-97.822,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,8.011,10.265,11.262,2,I confirm my participation in the study,67d98fdc3119bc87d2012ac3,297.846,342.517,343.546,12,2.518,62.768,71.622,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,1.796,403.973,410.589,3,,4242,,,,,,,,,,,,8.066,95.382,100.878,11,,3.939,1253.928,1257.807,2,APPL1,28.934,53.445,54.59,3,I will let the AI agent play,Sometimes it does not follow the guidelines I provide,,,,,,1.618,43.947,45.001,27,41,M,United states,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,7. Strongly agree,7. Strongly agree,2,6,,,7062171446,,4,67d98fdc3119bc87d2012ac3,APPL1,APPL1
2025-08-18 08:52:45,2025-08-18 09:08:27,IP Address,47.195.255.45,100,941,True,2025-08-18 09:08:28,R_7IHtsiEjxZtOsYV,,,,,27.4067,-82.5314,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2394x1002,9.719,9.719,10.29,1,I confirm my participation in the study,5d55d43e25dd4c00174122dc,37.003,37.821,59.869,2,0,0,15.356,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,10.894,186.351,191.978,2,,4242,,,,,,,,,,,,0,0,22.032,0,,3.554,401.959,404.769,2,APPL2,2.407,10.938,26.083,4,I will play myself,the ai is terrible,1.918,35.938,39.384,2,2321,1.094,15.702,54.388,12,49,M,United states,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",1. Strongly disagree,1. Strongly disagree,2,6,2,so complicated,,6193949377,,2,5d55d43e25dd4c00174122dc,APPL2,2321
